,Год,Цена,Район,Ковид,Санкции,Ключевая ставка ЦБ РФ (%),ИПЦ (% к декабрю предыдущего года),Доллар
2486,2019,174283.06168764186,62,0,1,6.25,103.0,64.7155
2487,2019,186104.2861042861,106,0,1,6.25,103.0,64.7155
2488,2019,141701.03092783506,63,0,1,6.25,103.0,64.7155
2489,2019,141547.34474434936,25,0,1,6.25,103.0,64.7155
2490,2019,150265.82278481015,103,0,1,6.25,103.0,64.7155
2491,2019,139612.09483793518,10,0,1,6.25,103.0,64.7155
2492,2019,268559.3900481541,59,0,1,6.25,103.0,64.7155
2493,2019,164140.92664092666,61,0,1,6.25,103.0,64.7155
2494,2019,153730.56994818654,36,0,1,6.25,103.0,64.7155
2495,2019,174020.50442818637,15,0,1,6.25,103.0,64.7155
2496,2019,154802.01075932622,122,0,1,6.25,103.0,64.7155
2497,2019,146162.09856035438,126,0,1,6.25,103.0,64.7155
2498,2019,138624.7680890538,35,0,1,6.25,103.0,64.7155
2499,2019,171874.65880554647,0,0,1,6.25,103.0,64.7155
2500,2019,169862.70726728742,123,0,1,6.25,103.0,64.7155
2501,2019,135582.01058201058,104,0,1,6.25,103.0,64.7155
2502,2019,353104.5751633987,102,0,1,6.25,103.0,64.7155
2503,2019,134879.72508591064,34,0,1,6.25,103.0,64.7155
2504,2019,136377.40461260497,9,0,1,6.25,103.0,64.7155
2505,2019,141036.35204081633,60,0,1,6.25,103.0,64.7155
2506,2019,174217.81705278243,105,0,1,6.25,103.0,64.7155
2507,2019,229208.53670207673,8,0,1,6.25,103.0,64.7155
2508,2019,314820.6140649466,26,0,1,6.25,103.0,64.7155
2509,2019,150551.73232083532,6,0,1,6.25,103.0,64.7155
2510,2019,115308.20446735395,11,0,1,6.25,103.0,64.7155
2511,2019,151779.42539388323,97,0,1,6.25,103.0,64.7155
2512,2019,200932.63111696293,98,0,1,6.25,103.0,64.7155
2513,2019,158334.37033349925,110,0,1,6.25,103.0,64.7155
2514,2019,162737.44008521215,100,0,1,6.25,103.0,64.7155
2515,2019,148638.0985426787,54,0,1,6.25,103.0,64.7155
2516,2019,135604.2087363163,27,0,1,6.25,103.0,64.7155
2517,2019,188002.38521168754,55,0,1,6.25,103.0,64.7155
2518,2019,190787.21789719234,107,0,1,6.25,103.0,64.7155
2519,2019,227157.95654726954,23,0,1,6.25,103.0,64.7155
2520,2019,167020.70251177394,108,0,1,6.25,103.0,64.7155
2521,2019,133983.43208251044,68,0,1,6.25,103.0,64.7155
2522,2019,138827.69016697587,56,0,1,6.25,103.0,64.7155
2523,2019,126830.39967905321,22,0,1,6.25,103.0,64.7155
2524,2019,128950.50685748359,67,0,1,6.25,103.0,64.7155
2525,2019,117352.94117647059,12,0,1,6.25,103.0,64.7155
2526,2019,188722.2349438974,111,0,1,6.25,103.0,64.7155
2527,2019,137270.52812443482,52,0,1,6.25,103.0,64.7155
2528,2019,192130.09213009215,112,0,1,6.25,103.0,64.7155
2529,2019,305961.24474990455,109,0,1,6.25,103.0,64.7155
2530,2019,125759.2322643343,69,0,1,6.25,103.0,64.7155
2531,2019,206615.77608142493,7,0,1,6.25,103.0,64.7155
2532,2019,135880.20357562313,53,0,1,6.25,103.0,64.7155
2533,2019,142742.16524216524,21,0,1,6.25,103.0,64.7155
2534,2019,198165.6586307749,96,0,1,6.25,103.0,64.7155
2535,2019,235175.67703614215,28,0,1,6.25,103.0,64.7155
2536,2019,230739.63819555758,51,0,1,6.25,103.0,64.7155
2537,2019,134185.40881166453,50,0,1,6.25,103.0,64.7155
2538,2019,131891.43341815096,71,0,1,6.25,103.0,64.7155
2539,2019,151385.65891472867,49,0,1,6.25,103.0,64.7155
2540,2020,176679.94026879047,18,1,1,4.25,104.9,72.1791
2541,2020,249878.18742894268,29,1,1,4.25,104.9,72.1791
2542,2020,152147.57113491293,113,1,1,4.25,104.9,72.1791
2543,2020,156585.84534731324,20,1,1,4.25,104.9,72.1791
2544,2020,166576.5306122449,94,1,1,4.25,104.9,72.1791
2545,2020,189514.06649616366,75,1,1,4.25,104.9,72.1791
2546,2020,158744.4739168877,97,1,1,4.25,104.9,72.1791
2547,2020,193228.6506835744,72,1,1,4.25,104.9,72.1791
2548,2020,151818.14251124178,73,1,1,4.25,104.9,72.1791
2549,2020,148376.97361969206,74,1,1,4.25,104.9,72.1791
2550,2020,152175.5609460279,93,1,1,4.25,104.9,72.1791
2551,2020,406573.8025415445,76,1,1,4.25,104.9,72.1791
2552,2020,147546.89754689753,92,1,1,4.25,104.9,72.1791
2553,2020,359557.486360881,114,1,1,4.25,104.9,72.1791
2554,2020,209768.08905380336,115,1,1,4.25,104.9,72.1791
2555,2020,164956.03560573165,48,1,1,4.25,104.9,72.1791
2556,2020,156328.3113757012,95,1,1,4.25,104.9,72.1791
2557,2020,150150.70767080202,77,1,1,4.25,104.9,72.1791
2558,2020,163365.38461538462,116,1,1,4.25,104.9,72.1791
2559,2020,203597.69429536868,44,1,1,4.25,104.9,72.1791
2560,2020,154523.3399079553,45,1,1,4.25,104.9,72.1791
2561,2020,153329.23076923078,80,1,1,4.25,104.9,72.1791
2562,2020,156747.64223871366,79,1,1,4.25,104.9,72.1791
2563,2020,120509.65424337673,89,1,1,4.25,104.9,72.1791
2564,2020,189654.201396711,78,1,1,4.25,104.9,72.1791
2565,2020,127150.56953013764,30,1,1,4.25,104.9,72.1791
2566,2020,165648.6075949367,117,1,1,4.25,104.9,72.1791
2567,2020,162469.6731839589,13,1,1,4.25,104.9,72.1791
2568,2020,144552.25339720404,91,1,1,4.25,104.9,72.1791
2569,2020,191024.00783929447,47,1,1,4.25,104.9,72.1791
2570,2020,175614.3578133107,46,1,1,4.25,104.9,72.1791
2571,2020,208227.71213748658,5,1,1,4.25,104.9,72.1791
2572,2020,155929.51466300804,19,1,1,4.25,104.9,72.1791
2573,2020,304473.0145975626,31,1,1,4.25,104.9,72.1791
2574,2020,206317.94871794872,88,1,1,4.25,104.9,72.1791
2575,2020,155532.7474501251,32,1,1,4.25,104.9,72.1791
2576,2020,188164.22795533307,119,1,1,4.25,104.9,72.1791
2577,2020,188265.30612244896,86,1,1,4.25,104.9,72.1791
2578,2020,245850.77064407474,85,1,1,4.25,104.9,72.1791
2579,2020,178796.4129548655,33,1,1,4.25,104.9,72.1791
2580,2020,194662.4040920716,39,1,1,4.25,104.9,72.1791
2581,2020,145862.9464899812,37,1,1,4.25,104.9,72.1791
2582,2020,137761.74532312926,125,1,1,4.25,104.9,72.1791
2583,2020,279095.0226244344,1,1,1,4.25,104.9,72.1791
2584,2020,127809.35158873677,38,1,1,4.25,104.9,72.1791
2585,2020,157036.60207477002,121,1,1,4.25,104.9,72.1791
2586,2020,191267.20455624108,2,1,1,4.25,104.9,72.1791
2587,2020,141304.62791177077,16,1,1,4.25,104.9,72.1791
2588,2020,222047.61779207425,84,1,1,4.25,104.9,72.1791
2589,2020,182789.2282232586,90,1,1,4.25,104.9,72.1791
2590,2020,367955.6479556479,4,1,1,4.25,104.9,72.1791
2591,2020,127948.28076158,41,1,1,4.25,104.9,72.1791
2592,2020,144868.52433281005,14,1,1,4.25,104.9,72.1791
2593,2020,306042.01139915426,83,1,1,4.25,104.9,72.1791
2594,2020,137540.5302307839,17,1,1,4.25,104.9,72.1791
2595,2020,134376.8634466309,120,1,1,4.25,104.9,72.1791
2596,2020,175340.6544150605,40,1,1,4.25,104.9,72.1791
2597,2020,152940.34191671986,118,1,1,4.25,104.9,72.1791
2598,2020,145239.50075898127,87,1,1,4.25,104.9,72.1791
2599,2020,186138.61386138614,81,1,1,4.25,104.9,72.1791
2600,2020,195439.0451832907,82,1,1,4.25,104.9,72.1791
2601,2020,270210.1634604693,43,1,1,4.25,104.9,72.1791
2602,2020,180830.19615613236,42,1,1,4.25,104.9,72.1791
2603,2020,147261.07226107226,3,1,1,4.25,104.9,72.1791
2604,2020,133472.07303974222,69,1,1,4.25,104.9,72.1791
2605,2020,249462.07758582206,23,1,1,4.25,104.9,72.1791
2606,2020,181808.50009906874,108,1,1,4.25,104.9,72.1791
2607,2020,311554.60828004905,26,1,1,4.25,104.9,72.1791
2608,2020,214138.87950586306,107,1,1,4.25,104.9,72.1791
2609,2020,140138.80008525148,22,1,1,4.25,104.9,72.1791
2610,2020,126876.65587282895,67,1,1,4.25,104.9,72.1791
2611,2020,144221.23015873015,68,1,1,4.25,104.9,72.1791
2612,2020,148114.7336983574,56,1,1,4.25,104.9,72.1791
2613,2020,158809.78345536688,54,1,1,4.25,104.9,72.1791
2614,2020,164204.41803094864,110,1,1,4.25,104.9,72.1791
2615,2020,125308.45580171091,11,1,1,4.25,104.9,72.1791
2616,2020,208520.40816326533,98,1,1,4.25,104.9,72.1791
2617,2020,204070.2604482132,55,1,1,4.25,104.9,72.1791
2618,2020,152079.8969072165,27,1,1,4.25,104.9,72.1791
2619,2020,173968.8241708897,100,1,1,4.25,104.9,72.1791
2620,2020,150180.37518037518,70,1,1,4.25,104.9,72.1791
2621,2020,266368.992248062,28,1,1,4.25,104.9,72.1791
2622,2020,253986.8687285791,51,1,1,4.25,104.9,72.1791
2623,2020,126758.31202046035,12,1,1,4.25,104.9,72.1791
2624,2020,205117.5395474885,96,1,1,4.25,104.9,72.1791
2625,2020,145601.02301790283,50,1,1,4.25,104.9,72.1791
2626,2020,159981.57955330415,49,1,1,4.25,104.9,72.1791
2627,2020,147729.70085470084,21,1,1,4.25,104.9,72.1791
2628,2020,145086.4262525226,71,1,1,4.25,104.9,72.1791
2629,2020,139042.93998527245,52,1,1,4.25,104.9,72.1791
2630,2020,197551.7890772128,112,1,1,4.25,104.9,72.1791
2631,2020,153971.9387755102,6,1,1,4.25,104.9,72.1791
2632,2020,197403.6039527223,111,1,1,4.25,104.9,72.1791
2633,2020,329449.603816989,109,1,1,4.25,104.9,72.1791
2634,2020,142541.46660846792,53,1,1,4.25,104.9,72.1791
2635,2020,158004.99711704787,58,1,1,4.25,104.9,72.1791
2636,2020,149786.1168322658,99,1,1,4.25,104.9,72.1791
2637,2020,279511.27819548873,59,1,1,4.25,104.9,72.1791
2638,2020,149945.74064026045,63,1,1,4.25,104.9,72.1791
2639,2020,190329.16808479605,62,1,1,4.25,104.9,72.1791
2640,2020,242159.39605816486,8,1,1,4.25,104.9,72.1791
2641,2020,192901.23456790124,106,1,1,4.25,104.9,72.1791
2642,2020,154163.89073950698,103,1,1,4.25,104.9,72.1791
2643,2020,152853.09278350516,9,1,1,4.25,104.9,72.1791
2644,2020,156313.77551020408,24,1,1,4.25,104.9,72.1791
2645,2020,177007.6530612245,65,1,1,4.25,104.9,72.1791
2646,2020,179798.08944854536,64,1,1,4.25,104.9,72.1791
2647,2020,180452.7957199713,66,1,1,4.25,104.9,72.1791
2648,2020,148645.4636202307,10,1,1,4.25,104.9,72.1791
2649,2020,255307.2436245252,101,1,1,4.25,104.9,72.1791
2650,2020,229111.29959476014,7,1,1,4.25,104.9,72.1791
2651,2020,117982.11826224992,57,1,1,4.25,104.9,72.1791
2652,2020,146538.09893522627,25,1,1,4.25,104.9,72.1791
2653,2020,161925.8507211875,36,1,1,4.25,104.9,72.1791
2654,2020,146299.97033301194,34,1,1,4.25,104.9,72.1791
2655,2020,178909.0636254502,61,1,1,4.25,104.9,72.1791
2656,2020,344538.79453879455,102,1,1,4.25,104.9,72.1791
2657,2020,150690.083725798,104,1,1,4.25,104.9,72.1791
2658,2020,145125.33274179237,60,1,1,4.25,104.9,72.1791
2659,2020,185648.73417721517,105,1,1,4.25,104.9,72.1791
2660,2020,184121.2821006265,123,1,1,4.25,104.9,72.1791
2661,2020,183515.5370039091,0,1,1,4.25,104.9,72.1791
2662,2020,185538.9030612245,15,1,1,4.25,104.9,72.1791
2663,2020,163435.73091180783,122,1,1,4.25,104.9,72.1791
2664,2020,154355.8508674788,126,1,1,4.25,104.9,72.1791
2665,2020,144331.95153061225,35,1,1,4.25,104.9,72.1791
2666,2020,380320.82277995243,124,1,1,4.25,104.9,72.1791
2667,2021,389219.96124031005,124,1,1,8.5,108.4,73.6552
2668,2021,174769.32262266608,35,1,1,8.5,108.4,73.6552
2669,2021,216252.02812330986,0,1,1,8.5,108.4,73.6552
2670,2021,186279.06976744186,126,1,1,8.5,108.4,73.6552
2671,2021,174437.5329029398,37,1,1,8.5,108.4,73.6552
2672,2021,185243.57499041045,103,1,1,8.5,108.4,73.6552
2673,2021,192945.82655196465,122,1,1,8.5,108.4,73.6552
2674,2021,229287.53180661576,123,1,1,8.5,108.4,73.6552
2675,2021,195477.8183156023,36,1,1,8.5,108.4,73.6552
2676,2021,178179.41396742183,60,1,1,8.5,108.4,73.6552
2677,2021,178732.51104565538,63,1,1,8.5,108.4,73.6552
2678,2021,317907.3491098567,59,1,1,8.5,108.4,73.6552
2679,2021,184968.55979233797,104,1,1,8.5,108.4,73.6552
2680,2021,221392.40506329114,105,1,1,8.5,108.4,73.6552
2681,2021,175455.61656866138,25,1,1,8.5,108.4,73.6552
2682,2021,215863.9596917605,61,1,1,8.5,108.4,73.6552
2683,2021,176228.60094451002,10,1,1,8.5,108.4,73.6552
2684,2021,210810.07501814957,65,1,1,8.5,108.4,73.6552
2685,2021,181493.20454017035,99,1,1,8.5,108.4,73.6552
2686,2021,216365.95547309832,64,1,1,8.5,108.4,73.6552
2687,2021,292157.9909726751,23,1,1,8.5,108.4,73.6552
2688,2021,380086.5800865801,102,1,1,8.5,108.4,73.6552
2689,2021,211343.09882401486,66,1,1,8.5,108.4,73.6552
2690,2021,149600.45077348631,67,1,1,8.5,108.4,73.6552
2691,2021,294981.2765134243,8,1,1,8.5,108.4,73.6552
2692,2021,193014.9649711893,58,1,1,8.5,108.4,73.6552
2693,2021,297598.2918940772,101,1,1,8.5,108.4,73.6552
2694,2021,147310.92236199215,57,1,1,8.5,108.4,73.6552
2695,2021,184297.96055580457,9,1,1,8.5,108.4,73.6552
2696,2021,231455.80094732638,106,1,1,8.5,108.4,73.6552
2697,2021,204814.733202251,24,1,1,8.5,108.4,73.6552
2698,2021,216677.34980478993,62,1,1,8.5,108.4,73.6552
2699,2021,183524.7646795159,27,1,1,8.5,108.4,73.6552
2700,2021,173618.60209135938,53,1,1,8.5,108.4,73.6552
2701,2021,249313.21584041248,112,1,1,8.5,108.4,73.6552
2702,2021,171571.319925638,52,1,1,8.5,108.4,73.6552
2703,2021,299992.663422269,51,1,1,8.5,108.4,73.6552
2704,2021,243510.03575809777,96,1,1,8.5,108.4,73.6552
2705,2021,307893.325532641,28,1,1,8.5,108.4,73.6552
2706,2021,237706.65780153178,111,1,1,8.5,108.4,73.6552
2707,2021,196104.15424368912,49,1,1,8.5,108.4,73.6552
2708,2021,295233.95956179244,29,1,1,8.5,108.4,73.6552
2709,2021,196878.60993453985,94,1,1,8.5,108.4,73.6552
2710,2021,247702.7174506166,5,1,1,8.5,108.4,73.6552
2711,2021,177586.01797063337,21,1,1,8.5,108.4,73.6552
2712,2021,173905.34003019752,50,1,1,8.5,108.4,73.6552
2713,2021,175701.06395601787,71,1,1,8.5,108.4,73.6552
2714,2021,239827.806122449,98,1,1,8.5,108.4,73.6552
2715,2021,247405.3724053724,55,1,1,8.5,108.4,73.6552
2716,2021,190395.01963981325,54,1,1,8.5,108.4,73.6552
2717,2021,195145.97505668935,110,1,1,8.5,108.4,73.6552
2718,2021,189070.197044335,6,1,1,8.5,108.4,73.6552
2719,2021,182997.25193107544,70,1,1,8.5,108.4,73.6552
2720,2021,375143.18442153494,109,1,1,8.5,108.4,73.6552
2721,2021,154364.58741137065,11,1,1,8.5,108.4,73.6552
2722,2021,166697.58689688984,22,1,1,8.5,108.4,73.6552
2723,2021,166305.9416680058,69,1,1,8.5,108.4,73.6552
2724,2021,175148.10676336652,68,1,1,8.5,108.4,73.6552
2725,2021,209902.03047254073,100,1,1,8.5,108.4,73.6552
2726,2021,176973.5366674142,56,1,1,8.5,108.4,73.6552
2727,2021,259485.0809889173,107,1,1,8.5,108.4,73.6552
2728,2021,315600.7720239458,26,1,1,8.5,108.4,73.6552
2729,2021,220158.20441079658,108,1,1,8.5,108.4,73.6552
2730,2021,260279.24577542895,7,1,1,8.5,108.4,73.6552
2731,2021,155019.30895344453,12,1,1,8.5,108.4,73.6552
2732,2021,217574.8678802114,47,1,1,8.5,108.4,73.6552
2733,2021,183765.80768313052,118,1,1,8.5,108.4,73.6552
2734,2021,214142.39853244668,42,1,1,8.5,108.4,73.6552
2735,2021,219179.7140912185,81,1,1,8.5,108.4,73.6552
2736,2021,218194.44283713878,90,1,1,8.5,108.4,73.6552
2737,2021,220780.05115089516,82,1,1,8.5,108.4,73.6552
2738,2021,172221.35007849292,3,1,1,8.5,108.4,73.6552
2739,2021,331379.57563977974,83,1,1,8.5,108.4,73.6552
2740,2021,170905.40484486477,17,1,1,8.5,108.4,73.6552
2741,2021,251119.80298420976,88,1,1,8.5,108.4,73.6552
2742,2021,167837.00322234156,16,1,1,8.5,108.4,73.6552
2743,2021,210097.70733959074,40,1,1,8.5,108.4,73.6552
2744,2021,167119.53055236637,120,1,1,8.5,108.4,73.6552
2745,2021,153503.47778282381,41,1,1,8.5,108.4,73.6552
2746,2021,177370.13986629134,87,1,1,8.5,108.4,73.6552
2747,2021,175279.15771571785,14,1,1,8.5,108.4,73.6552
2748,2021,287465.3053132435,85,1,1,8.5,108.4,73.6552
2749,2021,192950.36409047738,121,1,1,8.5,108.4,73.6552
2750,2021,208373.33753049502,33,1,1,8.5,108.4,73.6552
2751,2021,273846.1538461539,1,1,1,8.5,108.4,73.6552
2752,2021,169534.92935635793,125,1,1,8.5,108.4,73.6552
2753,2021,177171.95475928337,34,1,1,8.5,108.4,73.6552
2754,2021,150243.30216668165,38,1,1,8.5,108.4,73.6552
2755,2021,221296.20716211013,86,1,1,8.5,108.4,73.6552
2756,2021,221556.1224489796,15,1,1,8.5,108.4,73.6552
2757,2021,231940.46213526736,2,1,1,8.5,108.4,73.6552
2758,2021,261156.01023017903,84,1,1,8.5,108.4,73.6552
2759,2021,218859.58154870122,39,1,1,8.5,108.4,73.6552
2760,2021,221636.05442176873,119,1,1,8.5,108.4,73.6552
2761,2021,188239.9127589967,32,1,1,8.5,108.4,73.6552
2762,2021,397468.2010902483,4,1,1,8.5,108.4,73.6552
2763,2021,311964.8615589903,43,1,1,8.5,108.4,73.6552
2764,2021,244387.75510204083,115,1,1,8.5,108.4,73.6552
2765,2021,151830.6661871797,30,1,1,8.5,108.4,73.6552
2766,2021,217684.7004072135,46,1,1,8.5,108.4,73.6552
2767,2021,197096.11389465968,13,1,1,8.5,108.4,73.6552
2768,2021,221494.40959912734,78,1,1,8.5,108.4,73.6552
2769,2021,211145.1834619858,18,1,1,8.5,108.4,73.6552
2770,2021,175471.8726868986,91,1,1,8.5,108.4,73.6552
2771,2021,151789.48175994476,89,1,1,8.5,108.4,73.6552
2772,2021,186640.0956556397,80,1,1,8.5,108.4,73.6552
2773,2021,314279.18256997457,31,1,1,8.5,108.4,73.6552
2774,2021,186926.60550458715,79,1,1,8.5,108.4,73.6552
2775,2021,185520.12754085293,45,1,1,8.5,108.4,73.6552
2776,2021,234967.20333929636,44,1,1,8.5,108.4,73.6552
2777,2021,194493.73881932022,116,1,1,8.5,108.4,73.6552
2778,2021,197707.80071085616,117,1,1,8.5,108.4,73.6552
2779,2021,401415.40487162606,114,1,1,8.5,108.4,73.6552
2780,2021,180292.50841750842,74,1,1,8.5,108.4,73.6552
2781,2021,195312.65112680144,48,1,1,8.5,108.4,73.6552
2782,2021,187172.1257992953,93,1,1,8.5,108.4,73.6552
2783,2021,182831.33845885025,77,1,1,8.5,108.4,73.6552
2784,2021,439692.9824561404,76,1,1,8.5,108.4,73.6552
2785,2021,176816.90580162194,92,1,1,8.5,108.4,73.6552
2786,2021,189202.77676287908,95,1,1,8.5,108.4,73.6552
2787,2021,222629.4455435989,75,1,1,8.5,108.4,73.6552
2788,2021,193621.01313320827,97,1,1,8.5,108.4,73.6552
2789,2021,181220.4798790856,113,1,1,8.5,108.4,73.6552
2790,2021,188720.1166180758,19,1,1,8.5,108.4,73.6552
2791,2021,216954.7193877551,72,1,1,8.5,108.4,73.6552
2792,2021,188064.50798141037,20,1,1,8.5,108.4,73.6552
2793,2021,185345.63215530117,73,1,1,8.5,108.4,73.6552
2794,2022,343121.9526063656,23,1,2,20.0,111.9,68.5386
2795,2022,238628.33594976453,94,1,2,20.0,111.9,68.5386
2796,2022,298815.16587677726,5,1,2,20.0,111.9,68.5386
2797,2022,215446.50468883204,50,1,2,20.0,111.9,68.5386
2798,2022,239073.37299441142,49,1,2,20.0,111.9,68.5386
2799,2022,255979.3429566949,72,1,2,20.0,111.9,68.5386
2800,2022,297735.51762324816,96,1,2,20.0,111.9,68.5386
2801,2022,205834.74696070116,71,1,2,20.0,111.9,68.5386
2802,2022,346358.6965131569,51,1,2,20.0,111.9,68.5386
2803,2022,209912.23181944832,52,1,2,20.0,111.9,68.5386
2804,2022,212809.37086718308,53,1,2,20.0,111.9,68.5386
2805,2022,434246.7657165959,109,1,2,20.0,111.9,68.5386
2806,2022,222671.72477701842,27,1,2,20.0,111.9,68.5386
2807,2022,286886.21451006003,111,1,2,20.0,111.9,68.5386
2808,2022,309857.02434977796,112,1,2,20.0,111.9,68.5386
2809,2022,351813.7547207315,28,1,2,20.0,111.9,68.5386
2810,2022,238273.74503430843,97,1,2,20.0,111.9,68.5386
2811,2022,234621.7105263158,110,1,2,20.0,111.9,68.5386
2812,2022,250241.5458937198,100,1,2,20.0,111.9,68.5386
2813,2022,207528.0869923727,69,1,2,20.0,111.9,68.5386
2814,2022,216671.39077853362,68,1,2,20.0,111.9,68.5386
2815,2022,269221.785099582,108,1,2,20.0,111.9,68.5386
2816,2022,290518.4157092554,7,1,2,20.0,111.9,68.5386
2817,2022,304926.95214105793,26,1,2,20.0,111.9,68.5386
2818,2022,203834.0538216056,22,1,2,20.0,111.9,68.5386
2819,2022,295982.9501420822,98,1,2,20.0,111.9,68.5386
2820,2022,234859.0248707215,54,1,2,20.0,111.9,68.5386
2821,2022,209222.21910742318,56,1,2,20.0,111.9,68.5386
2822,2022,299550.07256894046,55,1,2,20.0,111.9,68.5386
2823,2022,193332.55973029754,11,1,2,20.0,111.9,68.5386
2824,2022,218432.70517969315,21,1,2,20.0,111.9,68.5386
2825,2022,210921.32505175984,70,1,2,20.0,111.9,68.5386
2826,2022,463410.3128054741,102,1,2,20.0,111.9,68.5386
2827,2022,309852.4132429198,107,1,2,20.0,111.9,68.5386
2828,2022,375557.2617396473,59,1,2,20.0,111.9,68.5386
2829,2022,215072.81710152418,104,1,2,20.0,111.9,68.5386
2830,2022,221508.29081632654,60,1,2,20.0,111.9,68.5386
2831,2022,266542.6170468187,61,1,2,20.0,111.9,68.5386
2832,2022,250377.99166574472,62,1,2,20.0,111.9,68.5386
2833,2022,217017.13553947475,25,1,2,20.0,111.9,68.5386
2834,2022,268764.9355258488,105,1,2,20.0,111.9,68.5386
2835,2022,225915.56763204982,103,1,2,20.0,111.9,68.5386
2836,2022,256910.29900332226,0,1,2,20.0,111.9,68.5386
2837,2022,445804.26356589154,124,1,2,20.0,111.9,68.5386
2838,2022,209531.53988868275,35,1,2,20.0,111.9,68.5386
2839,2022,236544.7447961918,122,1,2,20.0,111.9,68.5386
2840,2022,281592.84948528174,123,1,2,20.0,111.9,68.5386
2841,2022,208438.90565393158,37,1,2,20.0,111.9,68.5386
2842,2022,231794.96669133977,36,1,2,20.0,111.9,68.5386
2843,2022,356958.76288659795,101,1,2,20.0,111.9,68.5386
2844,2022,185783.970576797,57,1,2,20.0,111.9,68.5386
2845,2022,352466.0764462518,8,1,2,20.0,111.9,68.5386
2846,2022,229474.216380182,58,1,2,20.0,111.9,68.5386
2847,2022,259620.37357315805,24,1,2,20.0,111.9,68.5386
2848,2022,219072.1649484536,63,1,2,20.0,111.9,68.5386
2849,2022,223444.92065330708,9,1,2,20.0,111.9,68.5386
2850,2022,265248.2269503546,106,1,2,20.0,111.9,68.5386
2851,2022,221957.86781531834,99,1,2,20.0,111.9,68.5386
2852,2022,258422.4165856819,64,1,2,20.0,111.9,68.5386
2853,2022,218926.87739158163,10,1,2,20.0,111.9,68.5386
2854,2022,258366.54974489796,65,1,2,20.0,111.9,68.5386
2855,2022,257129.4291899282,66,1,2,20.0,111.9,68.5386
2856,2022,191150.20901822313,67,1,2,20.0,111.9,68.5386
2857,2022,514401.69614231045,76,1,2,20.0,111.9,68.5386
2858,2022,224135.06822847482,19,1,2,20.0,111.9,68.5386
2859,2022,225160.451085196,79,1,2,20.0,111.9,68.5386
2860,2022,221220.4555221315,80,1,2,20.0,111.9,68.5386
2861,2022,263544.802299527,90,1,2,20.0,111.9,68.5386
2862,2022,186110.06515364166,89,1,2,20.0,111.9,68.5386
2863,2022,231589.1800507185,116,1,2,20.0,111.9,68.5386
2864,2022,231379.3103448276,117,1,2,20.0,111.9,68.5386
2865,2022,226773.9403453689,45,1,2,20.0,111.9,68.5386
2866,2022,277008.42348063475,44,1,2,20.0,111.9,68.5386
2867,2022,258853.5373875688,46,1,2,20.0,111.9,68.5386
2868,2022,251534.74544778894,47,1,2,20.0,111.9,68.5386
2869,2022,464841.216860576,114,1,2,20.0,111.9,68.5386
2870,2022,229958.37808807736,13,1,2,20.0,111.9,68.5386
2871,2022,215408.84052736138,14,1,2,20.0,111.9,68.5386
2872,2022,221150.39143754018,91,1,2,20.0,111.9,68.5386
2873,2022,248232.7713694173,18,1,2,20.0,111.9,68.5386
2874,2022,266534.92681819905,78,1,2,20.0,111.9,68.5386
2875,2022,224708.30369708987,95,1,2,20.0,111.9,68.5386
2876,2022,195092.71099744245,12,1,2,20.0,111.9,68.5386
2877,2022,268058.8573295627,75,1,2,20.0,111.9,68.5386
2878,2022,223091.5714522272,74,1,2,20.0,111.9,68.5386
2879,2022,225860.2909248806,73,1,2,20.0,111.9,68.5386
2880,2022,229374.18086500655,20,1,2,20.0,111.9,68.5386
2881,2022,232695.57823129251,6,1,2,20.0,111.9,68.5386
2882,2022,217952.5316455696,113,1,2,20.0,111.9,68.5386
2883,2022,293112.2448979592,115,1,2,20.0,111.9,68.5386
2884,2022,191747.10424710423,30,1,2,20.0,111.9,68.5386
2885,2022,234934.35590796827,48,1,2,20.0,111.9,68.5386
2886,2022,348473.2824427481,29,1,2,20.0,111.9,68.5386
2887,2022,217607.56467941505,92,1,2,20.0,111.9,68.5386
2888,2022,226610.82474226804,93,1,2,20.0,111.9,68.5386
2889,2022,223818.8223112592,77,1,2,20.0,111.9,68.5386
2890,2022,263897.92899408285,81,1,2,20.0,111.9,68.5386
2891,2022,301051.02817974106,88,1,2,20.0,111.9,68.5386
2892,2022,210898.4537692628,17,1,2,20.0,111.9,68.5386
2893,2022,204541.92546583852,16,1,2,20.0,111.9,68.5386
2894,2022,383755.35399344924,83,1,2,20.0,111.9,68.5386
2895,2022,192310.53977655136,41,1,2,20.0,111.9,68.5386
2896,2022,465784.6153846154,4,1,2,20.0,111.9,68.5386
2897,2022,248561.52557005742,40,1,2,20.0,111.9,68.5386
2898,2022,224642.36340686423,118,1,2,20.0,111.9,68.5386
2899,2022,217267.03023344814,3,1,2,20.0,111.9,68.5386
2900,2022,265562.53270538984,42,1,2,20.0,111.9,68.5386
2901,2022,387229.299112172,31,1,2,20.0,111.9,68.5386
2902,2022,379444.23094761674,43,1,2,20.0,111.9,68.5386
2903,2022,253918.3876016338,82,1,2,20.0,111.9,68.5386
2904,2022,216678.0444572195,87,1,2,20.0,111.9,68.5386
2905,2022,257976.34271099744,39,1,2,20.0,111.9,68.5386
2906,2022,223564.74998870768,32,1,2,20.0,111.9,68.5386
2907,2022,314430.62117993843,84,1,2,20.0,111.9,68.5386
